Lease,Time (Days),Choke Size,Gas Volume (MMscf),Oil Volume (stb),Water Volume  (stb),Gas Lift Inj Volume  (MMscf),Casing Pressure  (psi(a)),Tubing Pressure  (psi(a)),Active Pressure  (psi(a)),Line Pressure  (psi(a)),Pressure Source ,Calculated Sandface Pressure  (psi(a))
OSPREY,741,,0.02,48.39,0,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,614.6916601
OSPREY,742,,0.024,46.87,0,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,615.5509949
OSPREY,743,,0.024,56.74,3,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,617.2619763
OSPREY,744,,0.028,53.4,0,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,615.4754031
OSPREY,745,,0.02,35.46,10,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,628.0330923
OSPREY,746,,0.02,33.49,3,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,620.8474042
OSPREY,747,,0.024,58.41,0,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,614.4756466
OSPREY,748,,0.025,43.39,2,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,618.3506278
OSPREY,749,,0.025,53.41,3,,74.695943,124.695943,74.695943,14.695943,Casing Pressure,617.8838296
OSPREY,750,,0.025,43.49,0,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,616.0143376
OSPREY,751,,0.025,43.39,3,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,619.459167
OSPREY,752,,0.025,44.21,3,,74.695943,84.695943,74.695943,14.695943,Casing Pressure,619.3163679
OSPREY,753,,0.025,55.07,5,,74.695943,84.695943,74.695943,14.695943,Casing Pressure,619.3371545
OSPREY,754,,0.029,54.34,3,,74.695943,194.695943,74.695943,14.695943,Casing Pressure,618.2775077
OSPREY,755,,0.028,43.38,5,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,621.8877492
OSPREY,756,,0.025,45.07,3,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,619.1696563
OSPREY,757,,0.025,45.06,0,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,615.8610618
OSPREY,758,,0.025,29.28,5,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,625.9610066
OSPREY,759,,0.02,40.05,5,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,621.5461023
OSPREY,760,,0.02,37.13,5,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,622.331815
OSPREY,761,,0.025,35.78,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,616.8799035
OSPREY,762,,0.025,46.04,2,,74.695943,74.695943,74.695943,14.695943,Casing Pressure,617.9594354
OSPREY,763,,0.021,39.23,2,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,618.4746292
OSPREY,764,,0.026,48.37,2,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,617.7635214
OSPREY,765,,0.026,50.06,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,615.5207749
OSPREY,766,,0.022,46.87,2,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,623.1318201
OSPREY,767,,0.026,50.06,0,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,615.5207749
OSPREY,768,,0.02,16.64,7,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,636.7468073
OSPREY,769,,0.022,51.73,2,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,616.6893374
OSPREY,770,,0.022,43.54,2,,74.695943,94.695943,74.695943,14.695943,Casing Pressure,617.9022158
OSPREY,771,,0.026,50.08,2,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,617.5372929
OSPREY,772,,0.026,41.7,3,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,619.8781201
OSPREY,773,,0.026,43.38,5,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,621.6695695
OSPREY,774,,0.026,37.69,0,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,616.7896283
OSPREY,775,,0.021,43.39,0,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,615.4405233
OSPREY,776,,0.022,40.05,0,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,615.9753682
OSPREY,777,,0.026,53.37,3,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.0341846
OSPREY,778,,0.019,37.67,2,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.4126074
OSPREY,779,,0.022,42.58,12,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,627.4769931
OSPREY,780,,0.028,26.7,60,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,656.1873815
OSPREY,781,,0.019,41.67,0,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,615.2572662
OSPREY,782,,0.018,35.04,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,615.9092115
OSPREY,783,,0.016,58.58,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,612.3980613
OSPREY,784,,0.019,45.05,0,,79.695943,194.695943,79.695943,14.695943,Casing Pressure,620.5918852
OSPREY,785,,0.018,44.22,0,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,620.4552313
OSPREY,786,,0.018,42.07,0,,79.695943,94.695943,79.695943,14.695943,Casing Pressure,620.7249007
OSPREY,787,,0.019,48.56,0,,74.695943,84.695943,74.695943,14.695943,Casing Pressure,614.4464255
OSPREY,788,,0.02,48.82,0,,74.695943,84.695943,74.695943,14.695943,Casing Pressure,614.6445294
OSPREY,789,,0.018,37.44,0,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,615.5850844
OSPREY,790,,0.017,45.05,0,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,614.3507876
OSPREY,791,,0.019,58.55,0,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,619.0985452
OSPREY,792,,0.02,41.72,0,,79.695943,154.695943,79.695943,14.695943,Casing Pressure,621.194303
OSPREY,793,,0.02,43.39,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,615.2550966
OSPREY,794,,0,0,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,608.917577
OSPREY,795,,0.011,60.91,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,609.4953974
OSPREY,796,,0.023,77.66,0,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,612.6714605
OSPREY,797,,0.026,60.07,0,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,620.4010987
OSPREY,798,,0.019,40.05,8,,79.695943,184.695943,79.695943,14.695943,Casing Pressure,630.0710959
OSPREY,799,,0.019,44.31,3,,74.695943,154.695943,74.695943,14.695943,Casing Pressure,618.2748494
OSPREY,800,,0.018,56.74,2,,74.695943,154.695943,74.695943,14.695943,Casing Pressure,615.0450703
OSPREY,801,,0.014,44.53,8,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,621.4359878
OSPREY,802,,0.016,39.36,3,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,618.5505527
OSPREY,803,,0.019,54.59,3,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.5076106
OSPREY,804,,0.019,43.39,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,618.4531375
OSPREY,805,,0.021,45.89,7,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,627.9402357
OSPREY,806,,0.025,38.52,0,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,622.2706545
OSPREY,807,,0.022,61.75,5,,79.695943,164.695943,79.695943,14.695943,Casing Pressure,623.4634126
OSPREY,808,,0.012,33.37,0,,79.695943,154.695943,79.695943,14.695943,Casing Pressure,620.1202635
OSPREY,809,,0.025,49.57,8,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,622.8443065
OSPREY,810,,0.024,37.26,2,,74.695943,154.695943,74.695943,14.695943,Casing Pressure,619.2440233
OSPREY,811,,0.025,45.81,5,,74.695943,154.695943,74.695943,14.695943,Casing Pressure,621.0326098
OSPREY,812,,0.026,41.72,3,,79.695943,164.695943,79.695943,14.695943,Casing Pressure,625.6313327
OSPREY,813,,0.023,43.39,0,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,621.5087437
OSPREY,814,,0.021,39.36,0,,79.695943,184.695943,79.695943,14.695943,Casing Pressure,621.6485818
OSPREY,815,,0.022,49.23,0,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,620.7378954
OSPREY,816,,0.024,50,0,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,615.2482778
OSPREY,817,,0.02,40.88,10,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,626.0431327
OSPREY,818,,0.019,32.66,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,620.8972502
OSPREY,819,,0.022,48.36,3,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,623.9063796
OSPREY,820,,0.022,40.05,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,619.6732546
OSPREY,821,,0.019,38.38,3,,79.695943,174.695943,79.695943,14.695943,Casing Pressure,625.2481365
OSPREY,822,,0.026,51.46,5,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,620.0986473
OSPREY,823,,0.017,34.98,0,,74.695943,154.695943,74.695943,14.695943,Casing Pressure,615.7050808
OSPREY,824,,0.019,51.73,5,,74.695943,154.695943,74.695943,14.695943,Casing Pressure,618.7277162
OSPREY,825,,0.021,35.05,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,620.6171965
OSPREY,826,,0.022,41.03,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,619.4780939
OSPREY,827,,0.024,46.34,3,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,618.8194659
OSPREY,828,,0.023,40.01,2,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,618.6361614
OSPREY,829,,0.019,40.05,0,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,615.4568452
OSPREY,830,,0.019,42.69,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,618.591475
OSPREY,831,,0.019,39.21,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,615.5617662
OSPREY,832,,0.019,38.35,5,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,621.7984489
OSPREY,833,,0.02,54.23,8,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,620.8550209
OSPREY,834,,0.021,30.99,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,621.656195
OSPREY,835,,0.019,43.84,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,617.2810621
OSPREY,836,,0.019,40.43,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,619.0551177
OSPREY,837,,0.019,36.72,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,619.8805009
OSPREY,838,,0.019,49.23,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,614.3706512
OSPREY,839,,0.018,34.33,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,616.006938
OSPREY,840,,0.018,47.59,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,614.3094661
OSPREY,841,,0.018,35.04,8,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,625.8397967
OSPREY,842,,0.018,41.72,5,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,620.6855373
OSPREY,843,,0.016,38.38,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,617.5629892
OSPREY,844,,0.018,43.39,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,618.2183069
OSPREY,845,,0.018,38.38,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,618.0636085
OSPREY,846,,0.022,46.77,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,618.4274314
OSPREY,847,,0.019,38.38,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,619.5004348
OSPREY,848,,0.018,45.06,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,617.8906844
OSPREY,849,,0.017,38.38,2,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,617.8281426
OSPREY,850,,0.018,45.05,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,617.8926084
OSPREY,851,,0.017,40.15,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,618.6465445
OSPREY,852,,0,27.14,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,612.2787899
OSPREY,853,,0.02,50.06,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,616.5167464
OSPREY,854,,0.019,43.39,5,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,620.5123424
OSPREY,855,,0.017,40.05,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,617.4948522
OSPREY,856,,0.018,43.08,3,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,618.2805698
OSPREY,857,,0.018,41.71,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,618.5614912
OSPREY,858,,0.02,42.14,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,617.7807959
OSPREY,859,,0.018,50.07,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,616.0216274
OSPREY,860,,0.018,50.16,5,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,618.7732983
OSPREY,861,,0.018,30.88,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,619.7207527
OSPREY,862,,0.019,30.86,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,621.3953656
OSPREY,863,,0.019,36.72,3,,74.695943,154.695943,74.695943,14.695943,Casing Pressure,619.8805009
OSPREY,864,,0.018,36.77,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,619.6632118
OSPREY,865,,0,41.78,0,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,608.5086484
OSPREY,866,,0.02,46.72,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,618.0494139
OSPREY,867,,0.017,40.05,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,618.6687702
OSPREY,868,,0.019,38.38,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,618.2736385
OSPREY,869,,0.018,36.81,5,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,622.020891
OSPREY,870,,0.02,38.38,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,619.6914154
OSPREY,871,,0.018,39.97,5,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,621.1388834
OSPREY,872,,0.017,38.38,3,,74.695943,84.695943,74.695943,14.695943,Casing Pressure,619.0489662
OSPREY,873,,0.017,43.54,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,616.8389846
OSPREY,874,,0.017,43.41,3,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,617.9523625
OSPREY,875,,0.016,32.54,2,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,618.8858377
OSPREY,876,,0.007,43.39,3,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,612.2247666
OSPREY,877,,0.01,35.04,3,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,617.1336661
OSPREY,878,,0.008,16.74,0,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,616.4904897
OSPREY,879,,0.009,39.27,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,613.9830505
OSPREY,880,,0.011,37.88,0,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,613.0656275
OSPREY,881,,0,36.72,2,,74.695943,154.695943,74.695943,14.695943,Casing Pressure,611.3421913
OSPREY,882,,0.011,35.17,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,616.3735919
OSPREY,883,,0.011,44.95,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,615.1221972
OSPREY,884,,0.012,31.82,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,614.6804871
OSPREY,885,,0.014,32.16,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,619.8428961
OSPREY,886,,0.014,37.39,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,617.1435251
OSPREY,887,,0.013,35.04,0,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,614.5059875
OSPREY,888,,0.014,38.52,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,616.8905161
OSPREY,889,,0.013,16.7,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,623.9323388
OSPREY,890,,0,0,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,615.3158232
OSPREY,891,,0.008,46.72,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,611.2882277
OSPREY,892,,0.008,46.73,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,611.2861597
OSPREY,893,,0.011,43.39,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,612.1036731
OSPREY,894,,0.012,45.12,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,614.6085463
OSPREY,895,,0.012,43.38,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,612.6705103
OSPREY,896,,0.01,39.6,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,615.8146051
OSPREY,897,,0.013,35.04,2,,74.695943,154.695943,74.695943,14.695943,Casing Pressure,617.3275067
OSPREY,898,,0.01,40.19,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,612.0187537
OSPREY,899,,0.013,38.4,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,613.9440433
OSPREY,900,,0.013,41.72,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,613.4138387
OSPREY,901,,0.014,33.37,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,615.143367
OSPREY,902,,0.017,35.04,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,619.8662299
OSPREY,903,,0.015,43.47,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,617.3161206
OSPREY,904,,0.014,33.78,2,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,618.0045235
OSPREY,905,,0.014,38.37,2,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,616.9236888
OSPREY,906,,0.015,35.05,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,618.011059
OSPREY,907,,0.014,50.62,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,615.492293
OSPREY,908,,0.015,45.05,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,616.9841609
OSPREY,909,,0.014,41.72,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,616.2106083
OSPREY,910,,0.016,41.72,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,616.8917655
OSPREY,911,,0.016,46.02,2,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,616.098352
OSPREY,912,,0.018,44.62,3,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,617.9757626
OSPREY,913,,0.018,56.72,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,615.8996222
OSPREY,914,,0.018,30.03,3,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,621.4648603
OSPREY,915,,0.018,43.53,0,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,614.8024416
OSPREY,916,,0.018,38.38,2,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,618.0636085
OSPREY,917,,0.015,35.88,3,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,619.1101765
OSPREY,918,,0.017,43.75,3,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,617.8831331
OSPREY,919,,0.015,36.82,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,617.605219
OSPREY,920,,0.015,38.45,3,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,618.4609619
OSPREY,921,,0.016,49.19,7,,74.695943,144.695943,74.695943,14.695943,Casing Pressure,620.0766519
OSPREY,922,,0.016,40.05,5,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,620.5848454
OSPREY,923,,0.015,40.05,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,618.0797914
OSPREY,924,,0.016,32.66,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,618.8563501
OSPREY,925,,0.015,38.4,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,617.2586204
OSPREY,926,,0.016,34.1,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,619.8673543
OSPREY,927,,0.015,40.05,2,,74.695943,184.695943,74.695943,14.695943,Casing Pressure,616.9109589
OSPREY,928,,0.014,40.14,3,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,617.7041756
OSPREY,929,,0.015,44.72,0,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,613.7642651
OSPREY,930,,0.015,41.72,3,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,617.698714
OSPREY,931,,0.013,40.05,3,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,617.3216273
OSPREY,932,,0.015,38.38,3,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,618.4780209
OSPREY,933,,0.015,34.31,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,615.2958238
OSPREY,934,,0.015,36.71,3,,74.695943,104.695943,74.695943,14.695943,Casing Pressure,618.8951792
OSPREY,935,,0.015,36.71,2,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,617.6298812
OSPREY,936,,0.016,34.17,5,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,622.3559956
OSPREY,937,,0.017,35.38,5,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,622.2210259
OSPREY,938,,0.016,44.85,0,,74.695943,114.695943,74.695943,14.695943,Casing Pressure,614.0802461
OSPREY,939,,0.019,41.76,2,,74.695943,164.695943,74.695943,14.695943,Casing Pressure,617.6445031
OSPREY,940,,0.018,38.23,3,,74.695943,84.695943,74.695943,14.695943,Casing Pressure,619.3216939
OSPREY,941,,0.016,33.37,2,,74.695943,84.695943,74.695943,14.695943,Casing Pressure,618.684091
OSPREY,942,,0.015,36.84,2,,74.695943,84.695943,74.695943,14.695943,Casing Pressure,617.6007426
OSPREY,943,,,,,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,611.9968461
OSPREY,951,,0.016,41.72,0,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,614.5014559
OSPREY,952,,0.018,48.44,3,,74.695943,174.695943,74.695943,14.695943,Casing Pressure,617.2643449
OSPREY,953,,0.019,26.65,2,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,621.0006261
OSPREY,954,,0.019,28.37,3,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,622.1437842
OSPREY,955,,0.017,48.39,3,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,616.9902225
OSPREY,956,,0.019,23.46,0,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,617.9489052
OSPREY,957,,0.018,48.46,5,,74.695943,134.695943,74.695943,14.695943,Casing Pressure,619.1270807
